UniqueId,ValCarrier,JourneyType,Pax_A_BaseFare,Pax_A_Taxes,Origin,Destination,Camp_ID,ValidFrom,ValidTo,OperatingCarrierCode,SerialId,AirV,FltNum,D_AirportCode,D_AirportCityCode,D_AirportCountryCode,D_Terminal,D_Time,A_AirportCode,A_AirportCityCode,A_AirportCountryCode,A_Terminal,IsNextDayCount,A_Time,EquipType,IsReturn,BI_Pieces,BI_Description,Sector_Group,BaggageInfo
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,KL,812,BKK,BKK,TH,N,00:40,AMS,AMS,NL,N,0,07:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
97,KL,1,1001,220,MAN,BKK,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,KL,1071,AMS,AMS,NL,N,08:00,MAN,MAN,GB,3,0,08:20,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
96,KL,1,1125,0,LHR,UIO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,KL,1000,LHR,LON,GB,2,06:30,AMS,AMS,NL,N,0,09:00,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
96,KL,1,1125,0,LHR,UIO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,KL,755,AMS,AMS,NL,N,10:15,UIO,UIO,EC,N,0,16:15,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
96,KL,1,1125,0,LHR,UIO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,KL,755,UIO,UIO,EC,N,17:30,AMS,AMS,NL,N,1,13:20,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
96,KL,1,1125,0,LHR,UIO,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,KL,1019,AMS,AMS,NL,N,14:10,LHR,LON,GB,2,0,14:25,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
95,SN,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
95,SN,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,289,BRU,BRU,BE,N,11:10,ABJ,ABJ,CI,N,0,19:00,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
95,SN,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,300,ABJ,ABJ,CI,N,23:15,BRU,BRU,BE,N,1,07:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
95,SN,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
94,TP,1,1001,1,LHR,LIS,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,,1,TP,1357,LHR,LON,GB,2,18:30,LIS,LIS,PT,1D,0,21:05,N,False,0,No check-in baggage included in the fare,0,0 Pcs included
94,TP,1,1001,1,LHR,LIS,TJAPP,01/01/2019 00:00:00,01/01/2022 00:00:00,,2,TP,1338,LIS,LIS,PT,1,07:10,LHR,LON,GB,1D,0,09:50,N,True,0,No check-in baggage included in the fare,1,0 Pcs included
93,SN,1,1001,5,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
93,SN,1,1001,5,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,465,BRU,BRU,BE,N,10:15,EBB,EBB,UG,N,0,22:50,320,False,1,1 Pc check-in baggage included in the fare,0,1 Pcs included
93,SN,1,1001,5,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,467,EBB,EBB,UG,N,23:59,BRU,BRU,BE,N,1,06:30,333,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
93,SN,1,1001,5,LHR,EBB,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,1,1 Pc check-in baggage included in the fare,1,1 Pcs included
92,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1351,LHR,LON,GB,2,08:15,LIS,LIS,PT,1,0,10:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
92,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,287,LIS,LIS,PT,1,12:05,LAD,LAD,AO,N,0,20:45,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
92,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,286,LAD,LAD,AO,N,22:35,LIS,LIS,PT,1,0,05:30,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
92,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1354,LIS,LIS,PT,1,08:30,LGW,LON,GB,2,0,11:25,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
91,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1363,LHR,LON,GB,2,06:00,LIS,LIS,PT,1,0,08:35,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
91,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,287,LIS,LIS,PT,1,12:05,LAD,LAD,AO,N,0,20:45,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
91,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,288,LAD,LAD,AO,N,09:35,LIS,LIS,PT,1,0,16:30,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
91,TP,1,1501,0,LHR,LAD,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1358,LIS,LIS,PT,1,18:50,LGW,LON,GB,2,0,21:35,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
90,TP,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1363,LHR,LON,GB,N,06:00,LIS,LIS,PT,N,0,08:35,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
90,TP,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1527,LIS,LIS,PT,N,10:00,ABJ,ABJ,CI,N,0,15:35,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
90,TP,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1528,ABJ,ABJ,CI,N,23:35,LIS,LIS,PT,1,1,05:15,32Q,True,0,No check-in baggage included in the fare,1,0 Pcs included
90,TP,1,1001,0,LHR,ABJ,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,N,07:10,LGW,LON,GB,N,0,09:50,321,True,0,No check-in baggage included in the fare,1,0 Pcs included
89,TP,1,1001,0,LHR,GIG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1369,LHR,LON,GB,2,19:55,LIS,LIS,PT,1,0,22:30,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
89,TP,1,1001,0,LHR,GIG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,75,LIS,LIS,PT,1,23:30,GIG,GIG,BR,2,1,06:30,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
89,TP,1,1001,0,LHR,GIG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,74,GIG,GIG,BR,2,17:10,LIS,LIS,PT,1,1,05:40,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
89,TP,1,1001,0,LHR,GIG,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,N,0,09:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
88,SN,1,1001,0,MAN,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2184,MAN,MAN,GB,1,06:10,BRU,BRU,BE,N,0,08:30,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
88,SN,1,1001,0,MAN,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,289,BRU,BRU,BE,N,11:10,ACC,ACC,GH,3,0,16:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
88,SN,1,1001,0,MAN,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,278,ACC,ACC,GH,3,23:20,BRU,BRU,BE,N,1,07:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
88,SN,1,1001,0,MAN,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,173,BRU,BRU,BE,N,09:55,MAN,MAN,GB,1,0,10:20,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
87,SN,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,SN,2104,LHR,LON,GB,2,06:50,BRU,BRU,BE,N,0,08:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
87,SN,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,SN,277,BRU,BRU,BE,N,11:10,ACC,ACC,GH,3,0,16:55,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
87,SN,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,SN,278,ACC,ACC,GH,3,23:20,BRU,BRU,BE,N,1,07:00,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
87,SN,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,SN,2093,BRU,BRU,BE,N,09:40,LHR,LON,GB,2,0,10:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
86,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1361,LHR,LON,GB,2,16:30,LIS,LIS,PT,1,0,19:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
86,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1496,LIS,LIS,PT,1,20:55,BJL,BJL,GM,N,1,01:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
86,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1497,BJL,BJL,GM,N,02:05,LIS,LIS,PT,1,0,06:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
86,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:10,LGW,LON,GB,2,0,09:50,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
85,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1361,LHR,LON,GB,N,12:25,LIS,LIS,PT,N,0,15:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
85,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1496,LIS,LIS,PT,N,20:55,BJL,BJL,GM,N,1,01:10,320,False,0,No check-in baggage included in the fare,0,0 Pcs included
85,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1497,BJL,BJL,GM,N,02:05,LIS,LIS,PT,N,0,06:05,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
85,TP,1,1001,0,LHR,BJL,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1352,LIS,LIS,PT,N,08:30,LHR,LON,GB,N,0,11:25,320,True,0,No check-in baggage included in the fare,1,0 Pcs included
84,TP,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,1,TP,1363,LHR,LON,GB,2,06:00,LIS,LIS,PT,1,0,08:35,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
84,TP,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,2,TP,1527,LIS,LIS,PT,1,10:00,ACC,ACC,SN,3,0,15:35,32Q,False,0,No check-in baggage included in the fare,0,0 Pcs included
84,TP,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,3,TP,1528,ACC,ACC,SN,3,23:35,LIS,LIS,PT,1,1,05:15,32Q,True,0,No check-in baggage included in the fare,1,0 Pcs included
84,TP,1,1001,0,LHR,ACC,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,TRUE,4,TP,1338,LIS,LIS,PT,1,07:00,LGW,LON,GB,S,0,09:50,321,True,0,No check-in baggage included in the fare,1,0 Pcs included
83,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9260,LHR,LON,GB,N,10:25,EWR,EWR,US,N,0,13:10,787,False,0,No check-in baggage included in the fare,0,0 Pcs included
83,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,9046,EWR,EWR,US,N,19:00,CMH,CMH,US,N,0,20:59,E70,False,0,No check-in baggage included in the fare,0,0 Pcs included
83,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,7557,CMH,CMH,US,N,12:30,ORD,ORD,US,N,0,12:57,CR5,True,0,No check-in baggage included in the fare,1,0 Pcs included
83,LH,1,1001,0,LHR,CMH,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,7626,ORD,ORD,US,N,18:10,LHR,LON,GB,N,1,07:40,787,True,0,No check-in baggage included in the fare,1,0 Pcs included
82,LH,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9356,LHR,LON,GB,5,10:35,ORD,ORD,US,D,0,13:40,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
82,LH,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7912,ORD,ORD,US,N,15:50,RDU,RDU,US,N,0,17:17,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
82,LH,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8535,RDU,RDU,US,N,18:27,ORD,ORD,US,N,0,20:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
82,LH,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9357,ORD,ORD,US,3,21:15,LHR,LON,GB,5,1,11:20,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
81,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5493,LHR,LON,GB,5,12:50,DFW,DFW,US,D,0,16:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
81,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4825,DFW,DFW,US,N,19:30,RDU,RDU,US,N,0,23:13,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
81,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6622,RDU,RDU,US,N,15:05,MIA,MIA,US,N,0,17:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
81,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4028,MIA,MIA,US,3,19:10,LHR,LON,GB,5,1,08:55,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
80,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,12:50,DFW,DFW,US,D,0,15:00,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
80,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4825,DFW,DFW,US,N,19:30,RDU,RDU,US,N,0,23:13,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
80,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6622,RDU,RDU,US,N,15:05,MIA,MIA,US,N,0,17:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
80,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4028,MIA,MIA,US,3,19:10,LHR,LON,GB,5,1,08:55,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
79,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,D,0,15:00,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
79,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,5087,DFW,DFW,US,N,16:44,RDU,RDU,US,N,0,20:27,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
79,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,15:05,RDU,RDU,US,N,15:05,MIA,MIA,US,N,0,17:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
79,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4028,MIA,MIA,US,3,19:10,LHR,LON,GB,5,1,08:55,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
78,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,12:40,PHL,PHL,US,D,0,15:35,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
78,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6265,PHL,PHL,US,N,09:55,RDU,RDU,US,N,0,11:24,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
78,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4008,RDU,RDU,US,N,12:20,ORD,ORD,US,N,0,13:41,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
78,AY,1,1001,0,LHR,RDU,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
77,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9356,LHR,LON,GB,5,10:35,ORD,ORD,US,D,0,17:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
77,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7912,ORD,ORD,US,N,15:50,BNA,BNA,US,N,0,21:07,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
77,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8537,BNA,BNA,US,N,18:27,ORD,ORD,GB,N,0,20:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
77,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9355,ORD,ORD,US,3,21:15,LHR,LON,GB,5,1,11:20,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
76,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9356,LHR,LON,GB,5,10:35,ORD,ORD,US,D,0,17:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
76,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7912,ORD,ORD,US,N,15:50,BNA,BNA,US,N,0,21:07,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
76,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8537,BNA,BNA,US,N,18:27,ORD,ORD,GB,N,0,20:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
76,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9355,ORD,ORD,US,3,21:15,LHR,LON,GB,5,1,11:20,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
75,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9356,LHR,LON,GB,5,10:35,ORD,ORD,US,D,0,13:40,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
75,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7912,ORD,ORD,US,N,15:50,BNA,BNA,US,N,0,17:17,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
75,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8535,BNA,BNA,US,N,18:27,ORD,ORD,GB,N,0,20:10,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
75,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9357,ORD,ORD,US,3,21:15,LHR,LON,GB,5,1,11:20,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
74,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,1,LH,9348,LHR,LON,GB,5,14:50,ORD,ORD,US,D,0,17:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
74,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,2,LH,7948,ORD,ORD,US,N,19:33,BNA,BNA,US,N,0,21:04,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
74,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,3,LH,8537,BNA,BNA,US,N,12:55,ORD,ORD,GB,N,0,14:43,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
74,LH,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,UA,4,LH,9355,ORD,ORD,US,3,16:05,LHR,LON,GB,5,1,05:55,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
73,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,3043,LHR,LON,GB,5,12:40,PHL,PHL,US,D,0,15:35,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
73,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,4363,PHL,PHL,US,N,21:20,BNA,BNA,US,N,0,22:33,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
73,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6141,BNA,BNA,US,N,10:33,ORD,ORD,GB,N,0,12:18,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
73,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,ORD,ORD,US,3,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
72,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,D,0,15:00,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
72,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6206,DFW,DFW,US,N,16:35,BNA,BNA,US,N,0,18:23,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
72,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,6141,BNA,BNA,US,N,10:33,DFW,DFW,GB,N,0,12:18,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
72,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,5897,DFW,DFW,US,3,16:55,LHR,LON,GB,5,1,06:25,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
71,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,4034,LHR,LON,GB,5,11:00,DFW,DFW,US,D,0,15:00,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
71,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,2,AY,6306,DFW,DFW,US,N,16:35,BNA,BNA,US,N,0,18:23,738,False,0,No check-in baggage included in the fare,0,0 Pcs included
71,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,3,AY,4519,BNA,BNA,US,N,13:39,DFW,DFW,GB,N,0,15:46,CR7,True,0,No check-in baggage included in the fare,1,0 Pcs included
71,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,4,AY,4009,DFW,DFW,US,3,19:20,LHR,LON,GB,5,1,10:20,788,True,0,No check-in baggage included in the fare,1,0 Pcs included
70,AY,1,1001,0,LHR,BNA,TJ_MMD,01/01/2019 00:00:00,01/01/2022 00:00:00,AA,1,AY,5493,LHR,LON,GB,5,12:50,DFW,DFW,US,D,0,16:55,789,False,0,No check-in baggage included in the fare,0,0 Pcs included
